Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Imad Wasim,227758,3,0,15,0,5.00,11,2,0,1,0,0
Shaheen Shah Afridi,1072470,4,0,23,1,5.75,11,3,0,0,0,0
Mohammad Hasnain,1158100,4,0,36,0,9.00,6,4,1,0,0,0
Haris Rauf,1161606,4,0,32,1,8.00,6,4,0,1,0,0
Shoaib Malik,42657,1,0,6,0,6.00,1,0,0,0,0,0
Shadab Khan,922943,4,0,26,1,6.50,10,0,2,2,0,0
Shafiul Islam,288305,4,0,27,2,6.75,12,4,0,2,0,1
Mustafizur Rahman,330902,4,0,40,1,10.00,7,6,0,1,0,1
Al-Amin Hossain,511532,4,0,18,1,4.50,11,1,0,0,0,1
Soumya Sarkar,436677,2.3,0,22,0,8.80,1,2,0,0,0,1
Aminul Islam,926597,4,0,28,1,7.00,2,2,0,0,0,1
Afif Hossain,935995,1,0,6,0,6.00,0,0,0,0,0,1
