Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Abu Jayed,410763,9,0,58,5,6.44,30,8,0,3,0,0
Rubel Hossain,300619,7,2,41,1,5.85,23,2,2,0,0,0
Mohammad Saifuddin,629070,9,0,43,2,4.77,22,1,1,0,0,0
Mosaddek Hossain,550133,8,0,32,0,4.00,22,2,0,0,0,0
Shakib Al Hasan,56143,9,0,65,0,7.22,23,7,2,3,0,0
Mashrafe Mortaza,56007,8,0,47,0,5.87,18,2,2,0,0,0
Mark Adair,526441,10,0,52,1,5.20,33,8,0,0,0,1
Barry McCarthy,348059,10,0,61,1,6.10,29,8,0,3,0,1
Josh Little,928067,8,0,67,0,8.37,17,6,2,4,0,1
Boyd Rankin,24599,7,0,48,2,6.85,15,5,0,3,0,1
George Dockrell,348034,8,0,57,0,7.12,12,4,1,0,0,1
