Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Angelo Mathews,49764,2,0,11,0,5.50,7,2,0,0,0,0
Nuwan Kulasekara,49535,3,0,10,2,3.33,11,1,0,0,0,0
Isuru Udana,328026,2.3,0,13,3,5.20,9,1,0,1,0,0
Seekkuge Prasanna,268740,3,0,24,0,8.00,4,1,1,0,0,0
Lakshan Sandakan,429738,4,0,23,4,5.75,11,1,1,2,0,0
Asela Gunaratne,360456,4,0,27,0,6.75,6,3,0,0,0,0
Dhananjaya de Silva,465793,1,0,3,1,3.00,3,0,0,0,0,0
Lungi Ngidi,542023,4,0,19,4,4.75,11,1,0,1,0,1
Wayne Parnell,265564,3,0,16,1,5.33,9,2,0,0,0,1
Andile Phehlukwayo,540316,2,0,22,0,11.00,3,4,0,0,0,1
Imran Tahir,40618,4,0,14,1,3.50,11,0,0,0,0,1
Aaron Phangiso,46942,4,0,24,0,6.00,8,0,1,0,0,1
JJ Smuts,280490,2.4,0,19,1,7.12,8,0,2,1,0,1
