Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Daniel Worrall,557298,3,0,21,0,7.00,9,3,0,1,0,0
Glenn Maxwell,325026,2,0,13,1,6.50,1,0,0,1,0,0
Haris Rauf,1161606,4,0,29,1,7.25,5,1,0,0,0,0
Nathan Coulter-Nile,261354,4,0,22,1,5.50,7,0,0,0,0,0
Adam Zampa,379504,4,0,21,3,5.25,8,1,0,0,0,0
Clint Hinchliffe,774217,1,0,14,0,14.00,0,1,0,1,0,0
Marcus Stoinis,325012,1,0,9,1,9.00,3,0,1,1,0,0
Nic Maddinson,333780,1,0,9,0,9.00,0,0,0,1,0,0
Josh Hazlewood,288284,3,0,14,2,4.66,10,1,0,0,0,1
Nathan Lyon,272279,4,0,22,1,5.50,8,2,0,0,0,1
Ben Dwarshuis,679567,3,0,17,1,5.66,10,2,0,2,0,1
Sean Abbott,398666,4,0,23,3,5.75,9,2,0,0,0,1
Steve O'Keefe,7069,4,0,22,2,5.50,8,1,0,1,0,1
