Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Billy Stanlake,533042,4,0,8,4,2.00,18,0,0,1,0,0
Jhye Richardson,774223,4,0,22,1,5.50,13,3,0,1,0,0
Marcus Stoinis,325012,3,0,17,1,5.66,9,0,1,1,0,0
Andrew Tye,459508,3.5,0,38,3,9.91,6,3,2,1,0,0
Ashton Agar,505120,4,0,27,0,6.75,7,1,1,0,0,0
Glenn Maxwell,325026,1,0,3,0,3.00,3,0,0,0,0,0
Usman Shinwari,697279,3,0,31,0,10.33,6,5,0,1,0,1
Mohammad Nawaz,348148,2,0,22,0,11.00,3,0,2,2,0,1
Hasan Ali,681305,2,0,18,1,9.00,7,1,1,1,0,1
Shadab Khan,922943,3.5,0,41,0,10.69,4,2,3,0,0,1
