Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mashrafe Mortaza,56007,6,0,28,0,4.66,17,2,0,0,0,0
Mohammad Saifuddin,629070,5,0,29,0,5.80,18,3,1,1,0,0
Mustafizur Rahman,330902,5,0,50,0,10.00,11,7,1,1,1,0
Mosaddek Hossain,550133,2,0,9,0,4.50,4,0,0,1,0,0
Mehidy Hasan Miraz,629063,4,0,22,1,5.50,9,0,1,0,0,0
Sabbir Rahman,373538,2,0,12,0,6.00,5,1,0,0,0,0
Ashley Nurse,315594,3,0,35,0,11.66,4,4,1,2,0,1
Jason Holder,391485,4,0,31,0,7.75,8,3,1,1,0,1
Kemar Roach,230553,5,0,57,0,11.40,10,3,5,0,0,1
Shannon Gabriel,446101,3,0,30,2,10.00,5,4,1,0,0,1
Raymon Reifer,450101,3.5,0,23,2,6.00,8,2,0,2,0,1
Fabian Allen,670013,4,0,37,1,9.25,6,1,3,0,0,1
