Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Usman Shinwari,697279,7,0,35,4,5.00,27,5,0,1,0,0
Shaheen Shah Afridi,1072470,8,1,24,2,3.00,32,1,0,3,0,0
Mohammad Amir,290948,7,1,26,1,3.71,29,4,0,1,0,0
Imad Wasim,227758,10,0,36,1,3.60,33,3,0,0,0,0
Shadab Khan,922943,9,0,42,2,4.66,28,3,1,0,0,0
Dale Steyn,47492,5,0,26,0,5.20,20,4,0,1,0,1
Beuran Hendricks,379927,7,0,31,0,4.42,25,3,0,2,0,1
Kagiso Rabada,550215,5,0,29,0,5.80,15,4,0,0,0,1
Imran Tahir,40618,10,1,51,1,5.09,27,2,1,2,0,1
Andile Phehlukwayo,540316,2.3,0,17,1,6.80,6,2,0,2,0,1
Reeza Hendricks,269280,2,0,13,0,6.50,3,1,0,0,0,1
