Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Imran,1234111,4,0,24,1,6.00,9,2,0,0,0,0
Mohammad Irfan,429981,4,0,41,1,10.25,6,4,2,0,0,0
Saqib Mahmood,643885,4,0,36,2,9.00,7,2,2,0,0,0
Mujeeb Ur Rahman,974109,4,0,40,0,10.00,7,4,1,2,0,0
Wahab Riaz,43590,4,0,51,0,12.75,7,5,3,2,1,0
Sohail Tanvir,43265,3,0,40,0,13.33,5,5,2,2,0,1
Shahnawaz Dhani,1203995,4,0,44,2,11.00,9,2,4,2,0,1
Carlos Brathwaite,457249,4,0,41,0,10.25,4,6,0,0,0,1
Shahid Afridi,42639,4,0,38,0,9.50,5,4,1,0,0,1
Usman Qadir,348152,4,0,29,1,7.25,7,3,0,0,0,1
