Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Zaheer Khan,30102,4,0,29,0,7.25,6,2,1,0,0,0
Kagiso Rabada,550215,4,0,33,1,8.25,9,2,1,3,0,0
Pat Cummins,489889,4,0,59,0,14.75,6,6,3,4,0,0
Amit Mishra,31107,4,0,37,1,9.25,10,0,4,0,0,0
Mohammed Shami,481896,2,0,16,0,8.00,5,3,0,0,0,0
Corey Anderson,277662,2,0,29,1,14.50,1,2,2,1,0,0
Mitchell McClenaghan,319439,2,0,18,1,9.00,5,2,1,0,0,1
Lasith Malinga,49758,2,0,5,2,2.50,10,1,0,0,0,1
Jasprit Bumrah,625383,1,0,6,1,6.00,3,1,0,0,0,1
Harbhajan Singh,29264,4,0,22,3,5.50,15,1,2,0,0,1
Karn Sharma,30288,3.4,0,11,3,3.00,14,0,0,1,0,1
Hardik Pandya,625371,1,0,2,0,2.00,4,0,0,0,0,1
