Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Nabi,25913,4,0,15,2,3.75,10,0,0,1,0,0
Jon Holland,230368,2,0,21,0,10.50,4,2,1,0,0,0
Kane Richardson,272262,4,0,36,1,9.00,7,4,1,0,0,0
Dwayne Bravo,51439,4,0,38,0,9.50,6,2,2,1,0,0
Jack Wildermuth,570854,4,0,27,1,6.75,5,2,0,0,0,0
Brad Hogg,5681,2,0,30,0,15.00,0,1,3,0,0,0
Daniel Worrall,557298,4,0,25,2,6.25,11,0,2,1,0,1
Jackson Coleman,393055,4,0,27,3,6.75,10,2,1,0,0,1
Daniel Fallins,1081516,3,0,19,0,6.33,5,0,1,0,0,1
John Hastings,228622,4,0,28,2,7.00,10,1,1,1,0,1
James Faulkner,270484,3,0,25,1,8.33,6,2,1,0,0,1
Evan Gulbis,381183,2,0,18,1,9.00,2,2,0,0,0,1
