Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Moeen Ali,8917,3,0,29,0,9.66,5,3,1,0,0,0
Umesh Yadav,376116,4,0,47,0,11.75,7,4,3,0,0,0
Yuzvendra Chahal,430246,4,0,44,1,11.00,3,2,2,1,0,0
Mohammed Siraj,940973,4,0,38,0,9.50,8,5,1,0,0,0
Prayas Ray Barman,1159712,4,0,56,0,14.00,2,3,4,0,0,0
Colin de Grandhomme,55395,1,0,16,0,16.00,0,0,2,0,0,0
Bhuvneshwar Kumar,326016,3,0,25,0,8.33,7,3,1,0,0,1
Mohammad Nabi,25913,4,0,11,4,2.75,16,1,0,0,0,1
Sandeep Sharma,438362,3.5,0,19,3,4.95,13,1,1,0,0,1
Siddarth Kaul,326017,3,0,16,0,5.33,11,1,1,1,0,1
Rashid Khan,793463,4,0,25,0,6.25,10,2,1,0,0,1
Vijay Shankar,477021,2,0,13,0,6.50,6,1,0,2,1,1
