Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Ben Dwarshuis,679567,3,0,19,1,6.33,7,2,0,2,0,0
Benjamin Manenti,1065115,4,0,29,1,7.25,6,3,0,0,0,0
Jake Ball,414990,4,0,42,1,10.50,8,5,2,1,0,0
Lloyd Pope,1076721,3,0,15,0,5.00,9,2,0,0,0,0
Carlos Brathwaite,457249,2,0,16,0,8.00,3,0,1,1,0,0
Dan Christian,4864,4,0,22,1,5.50,7,0,0,1,0,0
Daniel Worrall,557298,3,0,25,0,8.33,9,5,0,0,0,1
Danny Briggs,310107,4,0,38,0,9.50,6,5,1,0,0,1
Wes Agar,959833,3,0,25,0,8.33,3,1,0,0,0,1
Rashid Khan,793463,4,0,18,3,4.50,14,2,0,0,0,1
Peter Siddle,7898,3,0,34,0,11.33,5,4,1,0,0,1
Ryan Gibson,825211,1,0,10,0,10.00,1,1,0,0,0,1
