Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Moeen Ali,8917,1,0,11,0,11.00,1,2,0,0,0,0
Tom Curran,550235,4,0,33,2,8.25,9,3,1,2,0,0
Mark Wood,351588,3,0,47,1,15.66,4,5,3,3,0,0
Chris Jordan,288992,4,0,49,0,12.25,7,3,4,2,0,0
Adil Rashid,244497,4,0,42,1,10.50,3,1,3,1,0,0
Ben Stokes,311158,4,0,35,2,8.75,5,1,2,1,0,0
Dale Steyn,47492,4,0,43,0,10.75,9,6,2,0,0,1
Lungi Ngidi,542023,4,0,55,2,13.75,6,3,5,1,0,1
Andile Phehlukwayo,540316,3.1,0,34,1,10.73,6,3,2,1,0,1
Tabraiz Shamsi,379145,3,0,40,1,13.33,3,3,3,1,0,1
Dwaine Pretorius,327830,4,0,40,1,10.00,5,3,2,0,0,1
Bjorn Fortuin,553249,1,0,14,0,14.00,1,1,1,0,0,1
