Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Dhawal Kulkarni,277955,4,0,37,1,9.25,11,3,3,0,0,0
Jaydev Unadkat,390484,4,0,48,1,12.00,7,3,4,0,0,0
Jofra Archer,669855,4,0,15,3,3.75,15,1,0,0,1,0
Ish Sodhi,559066,4,0,41,1,10.25,4,0,3,1,0,0
Shreyas Gopal,344580,4,0,31,0,7.75,5,2,1,0,0,0
Arshdeep Singh,1125976,4,0,43,2,10.75,9,3,3,2,0,1
Mujeeb Ur Rahman,974109,3,0,24,0,8.00,7,0,1,2,0,1
Murugan Ashwin,528067,4,0,24,1,6.00,6,1,0,1,0,1
Ravichandran Ashwin,26421,4,0,24,2,6.00,6,0,0,1,0,1
Mohammed Shami,481896,4,0,46,2,11.50,5,6,1,0,0,1
Mandeep Singh,398506,1,0,8,0,8.00,0,0,0,0,0,1
