Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Chris Woakes,247235,9,0,37,3,4.11,37,3,0,4,1,0
Jofra Archer,669855,10,0,42,1,4.20,33,1,1,5,0,0
Liam Plunkett,19264,10,0,42,3,4.20,36,4,0,0,0,0
Mark Wood,351588,10,1,49,1,4.90,33,3,1,2,0,0
Adil Rashid,244497,8,0,39,0,4.87,15,1,0,0,0,0
Ben Stokes,311158,3,0,20,0,6.66,6,2,0,2,0,0
Trent Boult,277912,10,0,67,0,6.70,31,8,1,2,0,1
Matt Henry,506612,10,2,40,1,4.00,39,5,0,0,0,1
Colin de Grandhomme,55395,10,2,25,1,2.50,41,1,0,1,0,1
Lockie Ferguson,493773,10,0,50,3,5.00,35,5,0,3,0,1
James Neesham,355269,7,0,43,3,6.14,19,3,1,1,0,1
Mitchell Santner,502714,3,0,11,0,3.66,8,0,0,1,0,1
