Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Shahbaz Nadeem,31872,3,0,23,2,7.66,7,3,0,1,0,0
Chris Morris,439952,4,0,32,1,8.00,9,4,0,1,0,0
Zaheer Khan,30102,4,0,27,1,6.75,12,3,0,1,0,0
Mohammed Shami,481896,4,0,31,1,7.75,10,2,2,0,0,0
Amit Mishra,31107,3,0,19,1,6.33,4,1,0,0,0,0
Jean-Paul Duminy,44932,2,0,14,0,7.00,4,1,0,0,0,0
Praveen Kumar,30732,2,0,20,0,10.00,4,2,1,1,0,1
Dhawal Kulkarni,277955,2,0,24,0,12.00,4,5,0,0,0,1
Suresh Raina,33335,4,0,34,0,8.50,7,3,1,0,0,1
Shivil Kaushik,917213,4,0,29,1,7.25,9,4,0,0,0,1
Dwayne Smith,53118,2,0,12,0,6.00,4,1,0,0,0,1
James Faulkner,270484,1,0,9,0,9.00,2,0,1,0,0,1
Ravindra Jadeja,234675,2.2,0,21,1,9.00,3,1,1,0,1,1
