Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Amir,290948,4,0,30,0,7.50,9,4,0,1,0,0
Imad Wasim,227758,2,0,21,0,10.50,3,2,1,0,0,0
Umaid Asif,429122,4,0,34,2,8.50,10,4,1,1,0,0
Chris Jordan,288992,4,0,24,1,6.00,8,2,0,0,0,0
Usama Mir,647667,3,0,23,0,7.66,7,2,1,0,0,0
Arshad Iqbal,1130463,3,0,15,2,5.00,7,1,0,1,0,0
Shaheen Shah Afridi,1072470,4,0,37,0,9.25,10,4,2,0,1,1
Samit Patel,18632,2,0,18,0,9.00,1,2,0,0,0,1
Dilbar Hussain,1206623,3,0,17,0,5.66,10,1,1,0,1,1
Haris Rauf,1161606,3,0,24,0,8.00,6,4,0,0,0,1
David Wiese,221140,4,0,38,0,9.50,5,2,2,1,0,1
Mohammad Hafeez,41434,1,0,10,0,10.00,1,0,1,0,0,1
Muhammad Faizan,1218226,0.1,0,2,0,12.00,0,0,0,0,0,1
