Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tim Southee,232364,10,0,87,1,8.69,26,10,3,1,0,0
Trent Boult,277912,10,0,56,2,5.60,33,5,1,1,0,0
Colin de Grandhomme,55395,2,0,23,0,11.50,4,3,1,1,0,0
Mitchell Santner,502714,10,0,57,0,5.70,28,6,1,0,0,0
Ish Sodhi,559066,10,1,58,4,5.80,26,4,2,1,0,0
Colin Munro,232359,8,0,53,2,6.62,20,3,3,0,0,0
Chris Woakes,247235,8,2,42,1,5.25,27,3,2,0,0,1
Mark Wood,351588,8,0,65,1,8.12,20,8,2,1,0,1
Adil Rashid,244497,10,0,74,0,7.40,18,5,2,0,0,1
Tom Curran,550235,8.3,0,57,2,6.70,20,3,3,0,0,1
Ben Stokes,311158,7,0,45,1,6.42,13,1,2,1,0,1
Moeen Ali,8917,8,0,52,0,6.50,20,4,2,0,0,1
