Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Andre Russell,276298,4,0,26,3,6.50,12,2,1,0,0,0
Jason Holder,391485,4,0,35,0,8.75,9,4,1,1,0,0
Sunil Narine,230558,3,0,22,1,7.33,9,4,0,1,0,0
Umesh Yadav,376116,3,0,33,3,11.00,7,4,2,0,0,0
Brad Hogg,5681,4,0,39,0,9.75,1,0,2,0,0,0
Piyush Chawla,32966,2,0,24,0,12.00,1,3,0,0,1,0
Zaheer Khan,30102,3.3,0,21,3,6.00,9,2,0,1,0,1
Mohammed Shami,481896,4,0,33,0,8.25,7,3,1,1,0,1
Chris Morris,439952,3,0,19,1,6.33,5,1,0,0,0,1
Carlos Brathwaite,457249,4,0,47,3,11.75,3,4,1,0,2,1
Amit Mishra,31107,4,0,36,1,9.00,10,3,2,2,0,1
