Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tim Southee,232364,4,0,28,1,7.00,7,1,0,2,0,0
Scott Kuggeleijn,539548,4,0,39,1,9.75,12,4,2,3,1,0
Mitchell Santner,502714,4,0,26,1,6.50,11,1,1,0,0,0
Hamish Bennett,226493,4,0,41,2,10.25,7,6,0,1,0,0
Ish Sodhi,559066,4,0,26,3,6.50,8,2,0,0,0,0
Shardul Thakur,475281,4,0,33,2,8.25,9,4,1,1,0,1
Navdeep Saini,700167,4,0,29,0,7.25,12,3,1,1,0,1
Jasprit Bumrah,625383,4,0,20,1,5.00,11,2,0,0,0,1
Yuzvendra Chahal,430246,4,0,38,1,9.50,4,1,2,1,0,1
Washington Sundar,719715,2,0,24,0,12.00,3,3,1,0,0,1
Shivam Dube,714451,2,0,14,0,7.00,3,0,1,0,0,1
