Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Josh Lalor,272385,4,0,30,3,7.50,10,2,1,0,1,0
Kane Richardson,272262,3.1,0,22,3,6.94,10,2,1,0,0,0
Peter Hatzoglou,1191384,4,0,29,2,7.25,12,4,0,2,0,0
Jack Prestwidge,977451,2,0,20,0,10.00,4,3,0,1,0,0
Benny Howell,211748,3,0,14,0,4.66,9,1,0,0,0,0
Beau Webster,381329,3,0,14,1,4.66,4,0,0,0,0,0
Jason Behrendorff,272477,4,0,34,0,8.50,15,7,0,0,1,1
Jhye Richardson,774223,3.3,0,20,2,5.71,10,2,0,2,0,1
Andrew Tye,459508,4,0,37,0,9.25,8,3,2,0,0,1
Fawad Ahmed,240609,3,0,22,1,7.33,4,1,0,1,0,1
Aaron Hardie,1124283,1,0,4,0,4.00,2,0,0,0,0,1
Ashton Turner,500268,1,0,8,0,8.00,1,0,0,2,0,1
