Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Daniel Worrall,557298,4,0,12,2,3.00,18,1,0,0,0,0
Peter Siddle,7898,4,0,39,0,9.75,10,3,2,1,0,0
Wes Agar,959833,4,0,47,2,11.75,7,4,2,2,0,0
Danny Briggs,310107,1,0,5,0,5.00,2,0,0,0,0,0
Matthew Short,605575,1,0,9,0,9.00,2,1,0,0,0,0
Rashid Khan,793463,4,0,34,1,8.50,6,0,3,0,0,0
Liam Scott,1076376,2,0,28,0,14.00,4,1,3,1,0,0
Ben Dwarshuis,679567,4,0,30,0,7.50,11,5,0,2,0,1
Jason Holder,391485,2,0,26,0,13.00,6,5,1,0,0,1
Benjamin Manenti,1065115,4,0,23,2,5.75,9,1,1,0,0,1
Dan Christian,4864,4,0,25,1,6.25,9,3,0,1,0,1
Carlos Brathwaite,457249,4,0,23,2,5.75,10,2,0,1,0,1
Steve O'Keefe,7069,2,0,8,2,4.00,5,0,0,0,0,1
