Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jason Behrendorff,272477,3,0,23,0,7.66,9,1,2,0,0,0
Jhye Richardson,774223,4,0,30,3,7.50,13,3,0,4,0,0
Andrew Tye,459508,3,0,38,2,12.66,6,3,2,2,1,0
Fawad Ahmed,240609,4,0,37,0,9.25,5,2,2,1,0,0
Mitchell Marsh,272450,4,0,14,2,3.50,10,0,0,0,0,0
Aaron Hardie,1124283,2,0,19,0,9.50,6,1,1,4,0,0
Daniel Worrall,557298,3.2,0,29,2,8.69,9,4,1,0,0,1
Peter Siddle,7898,3,0,23,2,7.66,9,3,1,0,0,1
Wes Agar,959833,3,0,16,2,5.33,9,2,0,1,0,1
Rashid Khan,793463,3,0,18,2,6.00,8,1,1,0,0,1
Danny Briggs,310107,3,0,8,2,2.66,13,1,0,0,0,1
