Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell Johnson,6033,4,1,13,3,3.25,17,1,0,0,0,0
Jhye Richardson,774223,4,0,23,1,5.75,12,2,0,1,0,0
Andrew Tye,459508,4,0,37,3,9.25,6,1,3,0,0,0
Ashton Agar,505120,4,0,20,1,5.00,13,1,1,0,0,0
David Willey,308251,2,0,12,1,6.00,4,1,0,0,0,0
James Muirhead,533043,2,0,16,0,8.00,3,0,1,0,0,0
Mohammad Nabi,25913,4,0,16,1,4.00,12,0,0,1,0,1
Tom Cooper,219885,2,0,22,0,11.00,3,2,1,0,0,1
Jack Wildermuth,570854,2,0,26,1,13.00,5,2,2,0,0,1
Kane Richardson,272262,4,0,30,0,7.50,11,2,2,0,0,1
Brad Hogg,5681,4,0,16,2,4.00,14,0,1,1,0,1
Dwayne Bravo,51439,3,0,22,1,7.33,7,1,1,1,0,1
