Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mehidy Hasan Miraz,629063,10,0,53,1,5.30,37,5,3,0,0,0
Mashrafe Mortaza,56007,7,0,35,1,5.00,25,5,0,1,0,0
Mustafizur Rahman,330902,10,0,29,2,2.90,35,0,0,1,1,0
Mahmudullah,56025,4,0,18,0,4.50,9,1,0,0,0,0
Mohammad Saifuddin,629070,4,0,15,1,3.75,13,1,0,0,0,0
Shakib Al Hasan,56143,5,0,20,0,4.00,17,0,1,0,0,0
Rubel Hossain,300619,10,0,46,4,4.59,31,2,1,0,1,0
Suranga Lakmal,49619,9,2,29,0,3.22,39,1,2,0,0,1
Dushmantha Chameera,552152,8,1,17,2,2.12,35,1,0,1,0,1
Thisara Perera,233514,7,0,31,0,4.42,23,3,0,0,0,1
Shehan Madushanka,1043681,6.1,1,26,3,4.21,23,2,0,2,0,1
Akila Dananjaya,574178,9,0,30,2,3.33,37,0,2,2,0,1
Danushka Gunathilaka,345821,2,1,4,0,2.00,9,0,0,1,0,1
