Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Dhawal Kulkarni,277955,4,0,37,1,9.25,12,3,2,1,1,0
Jofra Archer,669855,4,1,17,2,4.25,13,2,0,0,0,0
Ben Stokes,311158,3,0,30,1,10.00,7,4,1,0,0,0
Shreyas Gopal,344580,3,0,23,0,7.66,5,1,1,0,0,0
Krishnappa Gowtham,424377,2,0,13,0,6.50,4,1,0,1,0,0
Jaydev Unadkat,390484,4,0,54,1,13.50,5,3,4,3,0,0
Deepak Chahar,447261,4,1,19,2,4.75,12,2,0,1,0,1
Shardul Thakur,475281,4,0,42,2,10.50,8,4,2,1,0,1
Mitchell Santner,502714,2,0,26,0,13.00,3,3,1,0,1,1
Ravindra Jadeja,234675,2,0,23,0,11.50,1,1,1,0,0,1
Imran Tahir,40618,4,0,23,2,5.75,8,0,1,0,0,1
Dwayne Bravo,51439,4,0,32,2,8.00,9,1,2,2,0,1
