Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tom Cooper,219885,1,0,9,0,9.00,3,1,0,0,0,0
Kane Richardson,272262,4,0,36,1,9.00,9,4,1,0,0,0
Jack Wildermuth,570854,4,0,32,0,8.00,6,2,1,1,0,0
Mohammad Nabi,25913,4,0,25,1,6.25,8,2,0,0,0,0
Dwayne Bravo,51439,4,0,28,5,7.00,10,2,1,1,0,0
Brad Hogg,5681,3,0,34,1,11.33,4,3,2,0,0,0
Clive Rose,288285,3,0,30,1,10.00,5,3,1,0,0,1
Tymal Mills,459257,4,0,36,0,9.00,7,4,0,2,1,1
Jofra Archer,669855,4,1,17,2,4.25,14,2,0,1,0,1
Aaron Summers,1124289,3,0,31,0,10.33,5,1,2,3,1,1
Cameron Boyce,326625,1.3,0,17,0,11.33,2,0,2,0,0,1
Dan Christian,4864,2,0,23,0,11.50,2,4,0,1,0,1
D'Arcy Short,308798,1,0,10,0,10.00,2,2,0,0,0,1
