Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jackson Bird,215152,1,0,12,0,12.00,1,2,0,0,0,0
Steve O'Keefe,7069,4,0,21,0,5.25,9,1,0,0,0,0
Ben Dwarshuis,679567,4,1,27,3,6.75,10,1,1,0,0,0
Carlos Brathwaite,457249,4,0,46,1,11.50,6,7,1,0,0,0
Sean Abbott,398666,4,0,28,2,7.00,11,5,0,0,0,0
Jake Ball,414990,3,0,38,0,12.66,6,1,4,1,0,0
Sam Rainbird,333872,4,0,39,1,9.75,3,3,0,0,0,1
Billy Stanlake,533042,3.5,0,41,1,10.69,8,5,2,0,0,1
Nathan Coulter-Nile,261354,4,0,35,1,8.75,5,4,0,1,0,1
Adam Zampa,379504,4,0,34,0,8.50,3,1,1,0,0,1
Zahir Khan,712219,3,0,20,0,6.66,3,1,0,0,0,1
Nic Maddinson,333780,1,0,6,1,6.00,1,0,0,0,0,1
