Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Nasum Ahmed,348049,2,0,29,0,14.50,3,3,2,0,0,0
Taskin Ahmed,538506,2,0,24,1,12.00,4,1,2,0,0,0
Shoriful Islam,990039,2,0,21,1,10.50,3,3,0,1,0,0
Rubel Hossain,300619,2,0,33,0,16.50,1,2,3,0,0,0
Mahedi Hasan,833087,2,0,34,1,17.00,2,3,3,0,0,0
Tim Southee,232364,2,0,15,3,7.50,5,2,0,0,0,1
Adam Milne,450860,2,0,24,1,12.00,6,1,3,0,0,1
Lockie Ferguson,493773,2,0,13,1,6.50,3,1,0,1,0,1
Todd Astle,213674,2,0,13,4,6.50,8,1,1,0,0,1
Glenn Phillips,823509,1.3,0,11,1,7.33,4,0,1,0,0,1
