Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Josh Lalor,272385,4,0,36,1,9.00,10,1,3,1,0,0
Matt Renshaw,722303,1,0,2,1,2.00,4,0,0,0,0,0
Zahir Khan,712219,4,0,29,1,7.25,9,2,1,1,0,0
Ben Laughlin,315623,4,0,35,1,8.75,10,4,1,0,0,0
Mitchell Swepson,590326,4,0,37,1,9.25,6,4,1,0,0,0
Ben Cutting,230371,3,0,26,1,8.66,4,3,0,1,0,0
Daniel Worrall,557298,4,0,21,2,5.25,11,2,0,1,0,1
Sandeep Lamichhane,960361,4,0,38,1,9.50,8,4,1,1,0,1
Haris Rauf,1161606,4,0,20,2,5.00,13,0,1,1,0,1
Adam Zampa,379504,4,0,30,3,7.50,9,2,1,0,0,1
Clint Hinchliffe,774217,1,0,10,0,10.00,1,0,1,0,0,1
Nic Maddinson,333780,2,0,12,0,6.00,1,0,0,0,0,1
Glenn Maxwell,325026,1,0,12,0,12.00,2,1,1,0,0,1
