Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sreenath Aravind,290632,3,0,13,0,4.33,10,0,1,0,0,0
Iqbal Abdulla,277237,4,0,38,2,9.50,10,6,1,1,0,0
Shane Watson,8180,4,0,29,4,7.25,13,2,2,2,0,0
Chris Jordan,288992,4,0,26,2,6.50,9,1,1,2,0,0
Yuzvendra Chahal,430246,4,0,42,1,10.50,6,3,3,0,0,0
Stuart Binny,27223,1,0,4,0,4.00,2,0,0,0,0,0
Praveen Kumar,30732,3.2,0,32,0,9.60,11,2,2,2,0,1
Dhawal Kulkarni,277955,4,1,14,4,3.50,14,1,0,0,0,1
Ravindra Jadeja,234675,4,0,21,2,5.25,9,2,0,0,0,1
Shadab Jakati,29655,3,0,45,0,15.00,4,2,4,1,1,1
Dwayne Bravo,51439,3,0,26,0,8.66,5,4,0,1,0,1
Dwayne Smith,53118,1,0,14,0,14.00,1,1,1,0,0,1
