Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jackson Bird,215152,4,0,23,1,5.75,10,1,0,1,0,0
Steve O'Keefe,7069,4,0,15,3,3.75,12,1,0,0,0,0
Jake Ball,414990,3,0,42,1,14.00,4,4,3,0,0,0
Lloyd Pope,1076721,4,0,31,1,7.75,7,2,1,1,0,0
Carlos Brathwaite,457249,3,0,30,0,10.00,5,4,0,2,0,0
Dan Christian,4864,2,0,20,0,10.00,4,1,1,1,0,0
Daniel Sams,826901,2.4,0,25,2,9.37,7,3,0,1,0,1
Jonathan Cook,1137279,1,0,23,0,23.00,0,4,1,0,0,1
Adam Milne,450860,2,0,15,0,7.50,4,2,0,0,0,1
Nathan McAndrew,785323,3,0,35,1,11.66,5,2,3,1,0,1
Tanveer Sangha,1170471,2,0,14,1,7.00,3,0,1,0,0,1
Ben Cutting,230371,2,0,17,1,8.50,3,2,0,0,0,1
