Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Xavier Bartlett,1050545,1,0,9,0,9.00,3,1,0,2,0,0
Mark Steketee,555853,3,0,21,0,7.00,7,1,1,2,0,0
Ben Laughlin,315623,4,0,23,0,5.75,7,2,0,0,0,0
Mitchell Swepson,590326,4,0,23,2,5.75,12,2,0,1,0,0
Lewis Gregory,362201,1,0,6,0,6.00,1,0,0,1,0,0
Marnus Labuschagne,787987,3,0,13,3,4.33,7,0,0,0,0,0
Morne Morkel,46538,4,0,31,1,7.75,6,2,0,1,0,0
Michael Neser,376169,4,0,31,1,7.75,8,3,0,2,0,1
Wes Agar,959833,2.5,0,30,1,10.58,7,4,1,2,0,1
Peter Siddle,7898,3,0,14,1,4.66,8,1,0,0,0,1
Liam O'Connor,334388,2,0,14,0,7.00,2,0,0,0,0,1
Travis Head,530011,3,0,21,0,7.00,4,1,0,1,0,1
Danny Briggs,310107,4,0,16,1,4.00,11,0,0,0,0,1
