Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Chris Green,787073,4,0,42,1,10.50,7,4,2,0,0,0
Jonathan Cook,1137279,4,0,31,2,7.75,8,1,2,0,0,0
Nathan McAndrew,785323,3,0,36,1,12.00,5,3,2,1,0,0
Daniel Sams,826901,4,0,32,2,8.00,9,2,2,1,0,0
Tanveer Sangha,1170471,4,0,27,0,6.75,13,2,2,0,0,0
Ben Cutting,230371,1,0,9,0,9.00,0,0,0,0,0,0
Jack Wildermuth,570854,4,0,23,3,5.75,10,3,0,0,0,1
Matthew Kuhnemann,774219,3,0,35,1,11.66,2,5,0,1,0,1
Mark Steketee,555853,4,0,35,1,8.75,10,2,2,0,0,1
Mujeeb Ur Rahman,974109,4,0,27,1,6.75,10,2,1,0,0,1
Ben Laughlin,315623,3.5,0,56,0,14.60,12,4,6,0,1,1
