Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Lasith Malinga,49758,4,0,37,1,9.25,6,5,0,1,0,0
Thisara Perera,233514,3,0,27,0,9.00,6,3,1,0,0,0
Angelo Mathews,49764,2,0,16,0,8.00,5,3,0,0,0,0
Isuru Udana,328026,3,0,41,1,13.66,7,4,3,1,0,0
Lakshan Sandakan,429738,4,0,38,1,9.50,9,3,2,2,0,0
PWH de Silva,784379,4,0,33,1,8.25,11,1,3,1,0,0
Sheldon Cottrell,495551,2.1,0,14,1,6.46,7,2,0,1,0,1
Oshane Thomas,914567,3,0,28,5,9.33,11,3,1,7,0,1
Andre Russell,276298,4,0,33,1,8.25,9,4,1,0,0,1
Kieron Pollard,230559,2,0,25,0,12.50,1,3,0,0,0,1
Dwayne Bravo,51439,4,0,30,1,7.50,5,1,1,1,0,1
Rovman Powell,820351,4,0,31,2,7.75,4,0,2,0,0,1
