Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Romario Shepherd,677077,10,2,34,1,3.40,41,3,0,2,0,0
Oshane Thomas,914567,9.1,0,41,3,4.47,38,6,0,1,0,0
Alzarri Joseph,670031,10,0,37,0,3.70,39,3,1,0,0,0
Roston Chase,391832,10,0,53,2,5.30,32,4,2,0,0,0
Hayden Walsh,443263,10,0,36,4,3.60,39,3,0,0,0,0
Andy McBrine,417381,10,0,50,2,5.00,31,4,1,0,0,1
Barry McCarthy,348059,5.2,0,49,1,9.18,16,3,4,0,0,1
Craig Young,364343,9,0,57,1,6.33,25,7,1,1,0,1
Simi Singh,1005257,10,0,29,1,2.90,38,1,0,0,0,1
Mark Adair,526441,2,0,14,0,7.00,7,1,1,0,0,1
