Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Matt Henry,506612,10,1,35,4,3.50,43,5,0,0,1,0
Trent Boult,277912,9.5,2,39,3,3.96,38,3,1,2,0,0
James Neesham,355269,5,0,33,1,6.60,16,4,1,0,0,0
Colin de Grandhomme,55395,7,0,33,0,4.71,28,4,1,0,0,0
Colin Munro,232359,10,0,47,0,4.70,33,1,3,0,0,0
Mitchell Santner,502714,3,0,18,0,6.00,4,1,0,0,0,0
Todd Astle,213674,5,0,35,0,7.00,16,1,3,0,0,0
Bhuvneshwar Kumar,326016,7.1,0,38,1,5.30,27,3,2,0,0,1
Mohammed Shami,481896,8,0,35,2,4.37,30,4,0,1,0,1
Hardik Pandya,625371,8,1,50,2,6.25,28,4,3,1,0,1
Vijay Shankar,477021,4,0,19,0,4.75,12,2,0,0,0,1
Yuzvendra Chahal,430246,10,0,41,3,4.09,29,2,0,0,0,1
Kedar Jadhav,290716,7,0,34,1,4.85,17,2,0,1,0,1
