Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,WD,NB,Innings
Sohail Tanvir,43265,4,0,24,2,6.00,0,0,0
Mohammad Irfan,805925,4,0,26,3,6.50,1,0,0
Sunil Narine,230558,4,0,16,2,4.00,1,0,0
Bilawal Bhatti,343305,2,0,17,0,8.50,1,0,0
Yasir Shah,43685,4,0,32,1,8.00,1,0,0
Grant Elliott,44956,2,0,19,0,9.50,0,0,0
Zulfiqar Babar,43871,4,0,31,2,7.75,0,0,1
Tymal Mills,459257,4,0,31,1,7.75,1,0,1
Anwar Ali,232491,1,0,8,1,8.00,0,0,1
Mohammad Nawaz,348148,4,0,19,2,4.75,0,0,1
Hassan Khan,959789,2.4,0,10,2,3.75,0,0,1
Thisara Perera,233514,3,0,27,0,9.00,0,0,1
