Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Clive Rose,288285,4,0,45,1,11.25,6,5,2,0,0,0
Thomas Rogers,627627,4,0,40,0,10.00,7,2,2,0,0,0
Scott Boland,446548,4,0,26,2,6.50,9,1,1,0,0,0
Qais Ahmad,914171,4,0,36,0,9.00,6,0,3,0,0,0
Nathan Ellis,826915,4,0,33,1,8.25,6,2,1,0,0,0
Michael Neser,376169,4,0,36,1,9.00,6,1,2,0,0,1
Peter Siddle,7898,4,0,26,1,6.50,11,2,1,0,0,1
Wes Agar,959833,4,0,33,4,8.25,11,2,2,0,0,1
Rashid Khan,793463,4,0,40,0,10.00,5,6,0,0,0,1
Travis Head,530011,1,0,10,0,10.00,1,0,1,0,0,1
Liam O'Connor,334388,3,0,30,0,10.00,4,3,1,0,0,1
