Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sikandar Raza,299572,10,1,21,3,2.10,44,0,0,1,0,0
Tendai Chatara,425639,9,1,50,1,5.55,30,7,0,4,0,0
Graeme Cremer,55346,10,1,23,2,2.29,43,1,0,1,0,0
Chris Mpofu,55633,6,0,36,0,6.00,21,7,0,0,0,0
Sean Williams,55870,10,0,41,1,4.09,29,1,0,3,0,0
Malcolm Waller,55872,5,0,21,1,4.20,15,0,0,1,0,0
Lasith Malinga,49758,10,0,44,2,4.40,34,4,0,1,1,1
Nuwan Kulasekara,49535,3,0,25,0,8.33,11,4,1,1,0,1
Asela Gunaratne,360456,4,0,23,1,5.75,9,2,0,0,0,1
Akila Dananjaya,574178,10,1,47,4,4.70,36,3,2,0,0,1
PWH de Silva,784379,6.1,0,45,0,7.29,18,4,2,0,0,1
Dushmantha Chameera,552152,4,1,16,0,4.00,18,2,0,2,0,1
Danushka Gunathilaka,345821,1,0,2,0,2.00,5,0,0,0,0,1
