Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Samit Patel,18632,4,0,26,1,6.50,8,2,0,0,0,0
Mohammad Nabi,25913,4,0,33,1,8.25,9,3,1,0,0,0
Joe Mennie,439288,2,0,35,1,17.50,1,4,2,0,0,0
Jack Wildermuth,570854,3,0,34,1,11.33,8,4,2,0,0,0
Cameron Boyce,326625,4,0,22,1,5.50,8,0,1,0,0,0
Dan Christian,4864,3,0,23,0,7.66,3,2,0,1,0,0
Travis Head,530011,4,0,26,2,6.50,8,1,0,1,0,1
Peter Siddle,7898,3,0,14,3,4.66,13,3,0,0,0,1
Rashid Khan,793463,4,0,19,2,4.75,11,2,0,0,0,1
Michael Neser,376169,1.4,0,22,1,13.20,2,3,1,0,0,1
Harry Conway,555855,3,0,16,1,5.33,8,1,0,1,0,1
Wes Agar,959833,2,0,9,0,4.50,8,0,1,0,0,1
