Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Imad Wasim,227758,4,0,26,1,6.50,6,2,0,0,0,0
Usman Shinwari,697279,4,0,20,2,5.00,12,2,0,0,0,0
Hasan Ali,681305,3.3,0,23,3,6.57,11,2,1,1,0,0
Faheem Ashraf,681117,2,0,6,1,3.00,6,0,0,0,0,0
Shadab Khan,922943,3,0,14,1,4.66,7,1,0,0,0,0
Mohammad Hafeez,41434,2,1,10,2,5.00,9,0,1,0,0,0
Vikum Sanjaya,422092,4,0,20,2,5.00,11,1,0,1,0,1
Dilshan Munaweera,304735,1,0,5,0,5.00,1,0,0,0,0,1
Sachith Pathirana,212756,4,0,25,1,6.25,10,1,0,1,0,1
Isuru Udana,328026,3,0,18,0,6.00,8,2,0,0,0,1
Seekkuge Prasanna,268740,3,0,17,0,5.66,9,2,0,0,0,1
Thisara Perera,233514,2,0,14,0,7.00,4,2,0,0,0,1
Dasun Shanaka,437316,0.2,0,3,0,9.00,0,0,0,0,0,1
