Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammed Siraj,940973,4,0,22,0,5.50,12,2,0,1,0,0
Kyle Jamieson,625960,4,0,27,1,6.75,13,3,1,0,1,0
Yuzvendra Chahal,430246,4,0,41,0,10.25,8,3,3,0,0,0
Shahbaz Ahmed,1159711,1,0,14,0,14.00,0,1,1,0,0,0
Harshal Patel,390481,4,0,27,5,6.75,12,2,1,0,1,0
Dan Christian,4864,2,0,21,0,10.50,3,3,0,1,0,0
Washington Sundar,719715,1,0,7,1,7.00,2,1,0,0,0,0
Trent Boult,277912,4,0,36,1,9.00,12,4,1,2,0,1
Jasprit Bumrah,625383,4,0,26,2,6.50,10,2,0,0,0,1
Marco Jansen,696401,4,0,28,2,7.00,9,2,0,3,1,1
Krunal Pandya,471342,4,0,25,1,6.25,9,1,1,0,0,1
Rahul Chahar,1064812,4,0,43,0,10.75,4,3,2,0,0,1
