Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell Santner,502714,10,0,65,1,6.50,24,7,0,2,0,0
Trent Boult,277912,10,0,56,2,5.60,30,6,0,1,0,0
Tim Southee,232364,9,0,70,1,7.77,23,10,1,0,0,0
Matt Henry,506612,10,0,54,2,5.40,30,5,0,2,0,0
Colin de Grandhomme,55395,1,0,11,0,11.00,1,2,0,0,0,0
James Neesham,355269,10,1,41,2,4.09,31,2,0,2,0,0
Chris Woakes,247235,8,0,44,1,5.50,29,6,0,1,0,1
Jofra Archer,669855,7,1,17,1,2.42,31,1,0,1,0,1
Liam Plunkett,19264,8,0,28,1,3.50,26,1,0,1,0,1
Mark Wood,351588,9,0,34,3,3.77,35,2,0,2,0,1
Joe Root,303669,3,0,15,0,5.00,7,1,0,0,0,1
Adil Rashid,244497,5,0,30,1,6.00,12,3,0,0,0,1
Ben Stokes,311158,5,0,10,1,2.00,21,0,0,1,0,1
