Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Yusuf Pathan,32498,3,0,17,0,5.66,6,0,1,0,0,0
Morne Morkel,46538,4,0,31,2,7.75,12,3,2,0,0,0
Sunil Narine,230558,4,0,35,0,8.75,11,4,1,2,0,0
Jason Holder,391485,4,0,33,2,8.25,7,3,1,2,0,0
Kuldeep Yadav,559235,4,0,35,3,8.75,10,3,2,0,0,0
Rajagopal Sathish,33870,1,0,9,0,9.00,1,1,0,0,0,0
Bhuvneshwar Kumar,326016,4,0,19,3,4.75,11,1,0,0,0,1
Barinder Sran,537126,3,0,29,1,9.66,6,2,1,0,0,1
Deepak Hooda,497121,1,0,8,0,8.00,3,0,1,0,0,1
Mustafizur Rahman,330902,4,0,28,0,7.00,9,4,0,0,0,1
Moises Henriques,5961,3,0,17,2,5.66,5,1,0,0,0,1
Ben Cutting,230371,3,0,14,1,4.66,7,0,0,0,0,1
Bipul Sharma,35928,2,0,16,0,8.00,2,0,1,0,0,1
