Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,10,0,52,0,5.20,31,4,1,4,0,0
Jasprit Bumrah,625383,10,0,52,2,5.20,31,4,0,5,0,0
Yuzvendra Chahal,430246,10,0,54,1,5.40,32,5,2,0,0,0
Hardik Pandya,625371,10,0,58,1,5.80,28,7,0,2,0,0
Kuldeep Yadav,559235,10,0,75,2,7.50,21,3,4,3,0,0
Pat Cummins,489889,10,0,54,2,5.40,32,6,1,1,0,1
Nathan Coulter-Nile,261354,10,0,58,1,5.80,32,7,1,1,0,1
Kane Richardson,272262,8.5,0,45,1,5.09,25,3,1,0,0,1
Marcus Stoinis,325012,8,0,61,0,7.62,17,9,0,0,0,1
Ashton Agar,505120,10,0,71,1,7.10,25,3,5,0,0,1
Glenn Maxwell,325026,1,0,2,0,2.00,4,0,0,0,0,1
