Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell McClenaghan,319439,4,0,24,2,6.00,12,1,1,2,0,0
Lasith Malinga,49758,4,0,51,1,12.75,6,3,3,2,1,0
Harbhajan Singh,29264,4,0,22,1,5.50,9,2,0,0,0,0
Jasprit Bumrah,625383,4,0,45,0,11.25,5,5,1,0,1,0
Krunal Pandya,471342,3,0,18,0,6.00,4,1,0,0,0,0
Hardik Pandya,625371,1,0,15,0,15.00,1,0,1,0,0,0
Praveen Kumar,30732,2.3,0,25,1,10.00,7,2,0,5,0,1
Basil Thampi,732291,4,0,34,0,8.50,4,1,2,1,0,1
Munaf Patel,32965,4,0,35,1,8.75,8,4,1,0,0,1
Andrew Tye,459508,4,0,34,2,8.50,7,2,2,1,0,1
Ravindra Jadeja,234675,4,0,34,0,8.50,6,1,2,0,0,1
Dwayne Smith,53118,1,0,12,0,12.00,3,1,1,1,0,1
