Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Aftab Alam,440963,10,0,54,3,5.40,31,4,1,1,0,0
Mujeeb Ur Rahman,974109,10,0,35,1,3.50,33,0,0,1,0,0
Gulbadin Naib,352048,9,0,58,0,6.44,22,7,0,2,0,0
Mohammad Nabi,25913,10,0,44,0,4.40,23,0,0,0,0,0
Rashid Khan,793463,10,0,46,1,4.59,34,3,2,0,0,0
Samiullah Shinwari,318339,1,0,9,0,9.00,1,1,0,0,0,0
Mashrafe Mortaza,56007,10,0,62,2,6.20,30,8,1,2,0,1
Nazmul Islam,446810,8,0,29,0,3.62,31,3,0,1,0,1
Mustafizur Rahman,330902,9,1,44,2,4.88,30,5,0,2,0,1
Mehidy Hasan Miraz,629063,9,1,36,0,4.00,26,2,0,0,0,1
Shakib Al Hasan,56143,9,0,55,1,6.11,21,1,2,0,0,1
Mahmudullah,56025,5,0,17,1,3.40,17,1,0,0,0,1
