Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tim Murtagh,17134,10,0,71,0,7.10,25,9,0,1,0,0
Mark Adair,526441,10,1,84,1,8.40,26,9,2,6,1,0
Josh Little,928067,10,0,72,0,7.20,25,7,2,2,0,0
Barry McCarthy,348059,10,0,76,2,7.60,26,6,3,2,1,0
George Dockrell,348034,7,0,57,0,8.14,14,6,1,1,0,0
Kevin O'Brien,24605,1,0,10,0,10.00,1,1,0,2,0,0
Paul Stirling,303427,2,0,6,0,3.00,6,0,0,0,0,0
Sheldon Cottrell,495551,6,1,33,1,5.50,24,7,0,0,0,1
Kemar Roach,230553,7,0,28,2,4.00,25,1,0,3,0,1
Shannon Gabriel,446101,8,0,44,3,5.50,28,3,1,2,1,1
Jason Holder,391485,6,0,26,0,4.33,21,2,0,1,0,1
Ashley Nurse,315594,7.4,0,51,4,6.65,17,5,1,1,0,1
