Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Harbhajan Singh,29264,4,0,23,2,5.75,15,3,1,0,0,0
Lasith Malinga,49758,4,0,30,1,7.50,9,4,0,1,0,0
Jasprit Bumrah,625383,4,0,24,3,6.00,9,2,0,0,0,0
Mitchell McClenaghan,319439,4,0,42,1,10.50,7,6,1,0,0,0
Hardik Pandya,625371,3,0,22,1,7.33,10,2,1,3,0,0
Krunal Pandya,471342,1,0,12,0,12.00,0,1,0,1,1,0
Bhuvneshwar Kumar,326016,4,0,21,3,5.25,13,3,0,0,0,1
Ashish Nehra,31820,4,0,46,1,11.50,7,7,1,0,0,1
Rashid Khan,793463,4,0,19,1,4.75,12,0,1,0,0,1
Mustafizur Rahman,330902,2.4,0,34,0,12.75,3,3,2,1,0,1
Deepak Hooda,497121,2,0,18,1,9.00,2,1,1,0,0,1
Ben Cutting,230371,2,0,18,0,9.00,5,2,1,0,0,1
