Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
David Willey,308251,4,0,29,1,7.25,9,3,1,0,0,0
Chris Jordan,288992,4,0,38,1,9.50,10,3,2,4,0,0
Tom Curran,550235,4,0,33,3,8.25,9,2,2,0,0,0
Liam Plunkett,19264,4,0,36,2,9.00,8,4,1,1,0,0
Liam Dawson,211855,4,0,38,1,9.50,6,1,3,0,0,0
Morne Morkel,46538,4,0,43,0,10.75,9,7,1,0,1,1
Chris Morris,439952,4,0,18,2,4.50,16,2,0,1,0,1
Dane Paterson,327947,4,0,32,1,8.00,10,4,0,4,0,1
Andile Phehlukwayo,540316,4,0,34,1,8.50,7,5,0,0,0,1
JJ Smuts,280490,1,0,11,0,11.00,1,2,0,0,0,1
Tabraiz Shamsi,379145,3,0,24,0,8.00,4,1,1,0,0,1
