Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Nuwan Pradeep,324358,10,0,42,1,4.20,33,4,0,0,0,0
Thisara Perera,233514,7,1,40,1,5.71,25,4,1,0,0,0
Isuru Udana,328026,10,0,82,3,8.19,26,10,2,2,0,0
Angelo Mathews,49764,3,0,17,0,5.66,10,1,1,0,0,0
Lakshan Sandakan,429738,7,0,42,0,6.00,17,3,1,1,0,0
PWH de Silva,784379,10,2,47,0,4.70,29,2,1,1,0,0
Dhananjaya de Silva,465793,3,0,16,0,5.33,5,1,0,0,0,0
Sheldon Cottrell,495551,10,0,69,0,6.90,28,8,0,3,0,1
Jason Holder,391485,10,0,44,1,4.40,37,6,0,2,0,1
Keemo Paul,677081,8.1,0,48,2,5.87,22,3,1,2,1,1
Alzarri Joseph,670031,10,0,42,3,4.20,40,6,0,2,0,1
Roston Chase,391832,6,0,38,0,6.33,15,1,2,1,0,1
Hayden Walsh,443263,5,0,38,2,7.60,12,4,1,1,0,1
