Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Imad Wasim,227758,4,0,23,0,5.75,12,2,0,1,0,0
Usman Shinwari,697279,2,0,18,0,9.00,6,4,0,0,0,0
Hasan Ali,681305,4,0,31,2,7.75,8,3,1,0,0,0
Faheem Ashraf,681117,3,0,16,3,5.33,7,1,0,0,0,0
Shadab Khan,922943,4,0,14,1,3.50,11,0,0,0,0,0
Mohammad Hafeez,41434,3,0,21,0,7.00,4,1,0,1,0,0
Vikum Sanjaya,422092,3.5,0,32,1,8.34,7,1,1,1,0,1
Dilshan Munaweera,304735,2,0,17,0,8.50,3,2,0,1,0,1
Isuru Udana,328026,4,0,17,1,4.25,11,1,0,0,0,1
Sachith Pathirana,212756,4,0,18,1,4.50,10,0,0,2,0,1
Thisara Perera,233514,4,0,24,3,6.00,9,1,0,1,0,1
Dasun Shanaka,437316,2,0,12,0,6.00,2,0,0,0,0,1
