Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Glenn Maxwell,325026,3,0,20,0,6.66,7,1,1,0,0,0
Billy Stanlake,533042,2,0,14,0,7.00,7,3,0,0,0,0
Dilbar Hussain,1206623,4,0,25,2,6.25,12,3,0,0,1,0
Clint Hinchliffe,774217,2,0,19,1,9.50,2,1,1,0,0,0
Adam Zampa,379504,4,0,24,0,6.00,7,0,1,0,0,0
Nathan Coulter-Nile,261354,3.5,0,10,4,2.60,15,0,0,0,0,0
Andre Fletcher,51862,1,0,8,0,8.00,4,0,1,0,0,0
Xavier Bartlett,1050545,4,1,28,1,7.00,10,3,1,0,0,1
Matthew Kuhnemann,774219,4,0,23,1,5.75,11,1,1,1,0,1
Ben Laughlin,315623,4,0,30,0,7.50,6,2,0,1,0,1
Jack Wood,1210733,3,0,28,2,9.33,9,1,3,0,0,1
Dan Lawrence,641423,2,0,16,0,8.00,5,1,1,1,0,1
Simon Milenko,326639,0.1,0,4,0,24.00,0,1,0,0,0,1
