Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Clive Rose,288285,3,0,30,0,10.00,3,1,2,0,0,0
Jofra Archer,669855,4,0,46,1,11.50,8,5,2,2,1,0
Thomas Rogers,627627,4,0,30,0,7.50,8,3,0,0,0,0
Riley Meredith,961713,3,0,34,0,11.33,8,4,2,2,0,0
D'Arcy Short,308798,2,0,20,0,10.00,4,0,2,1,0,0
Dan Christian,4864,4,0,38,1,9.50,7,2,2,1,0,0
Travis Head,530011,3,0,30,1,10.00,5,1,2,1,0,1
Michael Neser,376169,4,0,34,0,8.50,6,4,0,0,0,1
Ben Laughlin,315623,4,0,43,0,10.75,7,4,2,1,0,1
Peter Siddle,7898,4,1,17,3,4.25,15,2,0,1,0,1
Liam O'Connor,334388,4,0,27,0,6.75,6,1,1,0,0,1
Colin Ingram,45705,1,0,18,0,18.00,1,1,2,0,0,1
