Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Chris Mpofu,55633,9,0,61,2,6.77,24,7,0,4,0,0
Tendai Chatara,425639,5,0,32,1,6.40,12,2,0,2,0,0
Sikandar Raza,299572,9,0,56,1,6.22,19,3,1,1,0,0
Sean Williams,55870,5,0,37,0,7.40,10,2,1,0,0,0
Solomon Mire,290462,3,0,21,0,7.00,6,1,0,2,0,0
Graeme Cremer,55346,9,0,47,0,5.22,22,4,0,0,0,0
Malcolm Waller,55872,10,0,44,2,4.40,26,0,1,1,0,0
Lasith Malinga,49758,4,1,18,0,4.50,18,1,1,0,0,1
Asitha Fernando,786925,2,0,22,0,11.00,5,3,1,0,0,1
Dushmantha Chameera,552152,5,0,32,1,6.40,18,6,0,1,0,1
Asela Gunaratne,360456,7,0,41,1,5.85,18,4,1,0,0,1
PWH de Silva,784379,6,0,40,3,6.66,15,5,0,0,0,1
Lakshan Sandakan,429738,3.2,0,45,1,13.50,4,6,0,3,0,1
Danushka Gunathilaka,345821,2,0,16,0,8.00,4,2,0,0,0,1
