Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Harry Gurney,244639,4,0,42,1,10.50,8,4,2,3,0,0
Sunil Narine,230558,4,0,32,1,8.00,6,2,1,1,0,0
Prasidh Krishna,917159,4,0,52,0,13.00,5,7,2,0,0,0
Andre Russell,276298,3,0,17,1,5.66,8,0,1,0,0,0
Kuldeep Yadav,559235,4,0,59,1,14.75,6,5,5,1,0,0
Piyush Chawla,32966,1,0,10,0,10.00,1,0,1,0,0,0
Dale Steyn,47492,4,0,40,2,10.00,12,5,2,0,0,1
Navdeep Saini,700167,4,0,31,1,7.75,12,3,2,0,0,1
Mohammed Siraj,940973,4,0,38,0,9.50,13,5,1,3,0,1
Marcus Stoinis,325012,4,0,32,1,8.00,13,1,3,1,0,1
Yuzvendra Chahal,430246,3,0,45,0,15.00,6,3,4,4,0,1
Moeen Ali,8917,1,0,13,0,13.00,3,0,2,0,0,1
