Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Umesh Yadav,376116,7,0,63,1,9.00,17,9,1,3,1,0
Hardik Pandya,625371,9,0,46,2,5.11,25,5,0,0,0,0
Jasprit Bumrah,625383,10,0,79,2,7.90,26,5,4,1,3,0
Ravindra Jadeja,234675,10,0,50,1,5.00,28,2,2,0,0,0
Ravichandran Ashwin,26421,8,0,63,0,7.87,15,4,2,2,0,0
Kedar Jadhav,290716,4,0,23,0,5.75,9,1,1,0,0,0
Yuvraj Singh,36084,2,0,14,0,7.00,4,0,1,0,0,0
Chris Woakes,247235,8,0,44,0,5.50,31,5,2,2,0,1
David Willey,308251,6,0,47,2,7.83,16,4,2,3,0,1
Jake Ball,414990,10,0,67,3,6.70,23,3,3,4,0,1
Ben Stokes,311158,10,0,73,2,7.30,21,10,0,2,0,1
Adil Rashid,244497,5,0,50,0,10.00,8,3,3,0,0,1
Moeen Ali,8917,6.1,0,48,0,7.78,7,4,1,0,0,1
Joe Root,303669,3,0,22,0,7.33,3,0,1,0,0,1
