Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Umesh Yadav,376116,9.5,0,70,2,7.11,27,9,1,2,0,0
Siddarth Kaul,326017,10,0,62,0,6.20,25,5,2,0,0,0
Yuzvendra Chahal,430246,10,0,51,1,5.09,23,4,0,0,0,0
Hardik Pandya,625371,7,0,47,0,6.71,20,5,1,2,0,0
Kuldeep Yadav,559235,10,0,25,6,2.50,38,0,0,0,0,0
Suresh Raina,33335,3,1,8,0,2.66,14,1,0,1,0,0
Mark Wood,351588,6,0,55,0,9.16,14,9,1,1,0,1
David Willey,308251,5,0,25,0,5.00,17,4,0,0,0,1
Moeen Ali,8917,8.1,0,60,1,7.34,18,5,2,1,0,1
Liam Plunkett,19264,6,0,31,0,5.16,17,3,0,0,0,1
Ben Stokes,311158,4,0,27,0,6.75,9,3,0,1,0,1
Adil Rashid,244497,10,0,62,1,6.20,25,6,1,0,0,1
Joe Root,303669,1,0,9,0,9.00,3,0,0,1,0,1
