Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Kagiso Rabada,550215,7,1,31,2,4.42,30,1,1,3,0,0
Chris Morris,439952,7,0,62,4,8.85,19,6,3,1,0,0
Andile Phehlukwayo,540316,5,0,28,0,5.60,14,2,0,1,0,0
Imran Tahir,40618,7,0,42,0,6.00,16,1,1,0,0,0
Tabraiz Shamsi,379145,7,1,39,1,5.57,20,4,1,0,0,0
Jean-Paul Duminy,44932,1,0,4,0,4.00,3,0,0,0,0,0
Mitchell Santner,502714,7,0,33,1,4.71,22,3,0,0,0,1
Trent Boult,277912,7,0,45,1,6.42,20,5,1,0,0,1
Tim Southee,232364,6.5,0,47,2,6.87,20,6,1,2,0,1
Colin de Grandhomme,55395,4,0,27,0,6.75,8,3,0,0,0,1
Ish Sodhi,559066,7,0,36,1,5.14,18,4,0,0,0,1
Kane Williamson,277906,2,0,17,1,8.50,6,1,1,1,0,1
