Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Saifuddin,629070,10,1,47,2,4.70,35,5,0,2,0,0
Mashrafe Mortaza,56007,10,0,49,3,4.90,33,6,0,0,0,0
Mustafizur Rahman,330902,10,0,84,2,8.40,19,6,2,2,1,0
Shakib Al Hasan,56143,10,0,33,1,3.30,35,1,1,0,0,0
Mehidy Hasan Miraz,629063,10,0,38,1,3.80,28,2,0,0,0,0
Sheldon Cottrell,495551,7,0,47,0,6.71,23,5,2,3,0,1
Kemar Roach,230553,7,0,30,0,4.28,24,2,0,2,0,1
Shannon Gabriel,446101,10,0,58,1,5.80,31,7,0,4,0,1
Jason Holder,391485,4,0,27,0,6.75,12,3,1,0,0,1
Ashley Nurse,315594,7,0,46,0,6.57,12,2,1,1,0,1
Roston Chase,391832,10,0,51,1,5.09,27,2,1,2,0,1
