Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Zaheer Khan,30102,4,0,26,0,6.50,10,2,1,0,0,0
Jayant Yadav,447587,4,0,37,0,9.25,8,6,0,0,0,0
Nathan Coulter-Nile,261354,4,0,36,1,9.00,9,4,1,0,0,0
Carlos Brathwaite,457249,4,0,27,2,6.75,9,1,1,1,0,0
Amit Mishra,31107,3,0,21,0,7.00,3,1,0,0,0,0
Jean-Paul Duminy,44932,1,0,9,1,9.00,1,1,0,0,0,0
Bhuvneshwar Kumar,326016,4,0,33,0,8.25,15,5,0,3,0,1
Barinder Sran,537126,4,0,34,2,8.50,10,3,2,1,0,1
Mustafizur Rahman,330902,4,0,24,1,6.00,11,2,0,2,0,1
Moises Henriques,5961,2,0,18,0,9.00,3,1,1,0,0,1
Deepak Hooda,497121,2,0,16,0,8.00,0,1,0,0,0,1
Karn Sharma,30288,3,0,25,0,8.33,2,2,0,0,0,1
Yuvraj Singh,36084,1,0,7,0,7.00,1,0,0,0,0,1
