Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Oshane Thomas,914567,10,0,63,2,6.30,34,7,0,8,1,0
Sheldon Cottrell,495551,9,0,56,2,6.22,25,4,2,3,0,0
Andre Russell,276298,8,0,41,2,5.12,31,3,1,5,0,0
Carlos Brathwaite,457249,10,0,67,3,6.70,31,9,1,2,0,0
Jason Holder,391485,7,2,28,1,4.00,29,4,0,0,0,0
Ashley Nurse,315594,5,0,31,0,6.20,8,2,0,2,0,0
Mitchell Starc,311592,10,1,46,5,4.59,44,5,1,4,0,1
Pat Cummins,489889,10,3,41,2,4.09,42,6,0,3,0,1
Nathan Coulter-Nile,261354,10,0,70,0,7.00,28,10,1,0,0,1
Glenn Maxwell,325026,6,1,31,0,5.16,19,3,0,0,0,1
Adam Zampa,379504,10,0,58,1,5.80,33,8,1,0,0,1
Marcus Stoinis,325012,4,0,18,0,4.50,14,1,1,0,0,1
