Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sheldon Cottrell,495551,10,0,49,1,4.90,30,4,0,2,0,0
Kemar Roach,230553,7,0,54,0,7.71,16,6,1,2,1,0
Jason Holder,391485,9,0,53,1,5.88,25,5,1,1,0,0
Oshane Thomas,914567,4,0,32,0,8.00,12,4,0,2,1,0
Roston Chase,391832,10,1,37,1,3.70,35,3,0,0,0,0
Carlos Brathwaite,457249,10,0,53,3,5.30,25,4,0,2,0,0
Bhuvneshwar Kumar,326016,8,0,31,4,3.87,34,2,1,1,0,1
Mohammed Shami,481896,8,0,39,2,4.87,32,5,0,2,0,1
Khaleel Ahmed,942645,7,0,32,1,4.57,23,2,1,2,0,1
Kuldeep Yadav,559235,10,0,59,2,5.90,20,4,1,1,0,1
Kedar Jadhav,290716,5,0,25,0,5.00,16,3,0,1,0,1
Ravindra Jadeja,234675,4,0,15,1,3.75,13,1,0,0,1,1
